"SourceAgency","Reporting_Year","Environment","Category","ConfirmedLatitude","ConfirmedLongitude","Incident_Date","Casualty_At_Risk","Casualty_Lives_Assisted","Casualty_Lives_Rescued","Casualty_Lives_Saved","Casualty_Perished","Police_Event","date","year","flag"
"RCCNZ","2018-2019","Land","Cat 2",-43.3166667,171.6633333,2019-04-05,1,0,1,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2011-2012","Air","Cat 2",-37.0219984,174.7818341,2012-05-14,0,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2012-2013","Air","Cat 2",-38.1333315,168.1333359,2013-04-30,1,0,0,0,0,NA,2013-04-01,2013,"loc"
"RCCNZ","2018-2019","Land","Cat 2",-45.0021667,168.2733333,2019-04-05,1,1,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2011-2012","Air","Cat 2",-37.0081706,174.7843321,2012-05-14,0,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2012-2013","Land","Cat 2",-39.2811668,174.9744949,2013-04-30,1,0,1,0,0,NA,2013-04-01,2013,"loc"
"RCCNZ","2014-2015","Marine","Cat 2",-33.834005,150.99247,2015-04-23,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2018-2019","Air","Cat 2",-21.242358,-175.141966,2019-04-05,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2018-2019","Land","Cat 2",-44.975833,171.092667,2019-04-05,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2016-2017","Marine","Cat 2",-19.258472,-158.938846,2016-09-15,7,0,7,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2017-2018","Marine","Cat 2",-21.121276,-175.200949,2017-08-31,0,0,0,0,0,NA,2017-08-01,2018,"loc"
"RCCNZ","2012-2013","Air","Cat 2",-38.7371648,176.0761612,2012-12-11,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-01,1,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2015-2016","Air","Cat 2",-37.7349981,175.7341674,2015-10-30,1,0,0,0,0,NA,2015-10-01,2016,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",1.702333333,172.9833333,2010-12-02,4,4,0,0,0,NA,2010-12-01,2011,"loc"
"RCCNZ","2015-2016","Marine","Cat 2",-30.322611,173.725221,2015-10-31,2,0,0,0,0,NA,2015-10-01,2016,"loc"
"RCCNZ","2017-2018","Land","Cat 2",-45.773337,169.426672,2017-09-02,1,1,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-02,2,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2013-2014","Land","Cat 2",-42.1199981,173.1055021,2013-11-09,1,0,1,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2015-2016","Land","Cat 2",-43.0145018,172.7099984,2015-10-31,0,0,0,0,0,NA,2015-10-01,2016,"loc"
"RCCNZ","2012-2013","Land","Cat 2",-39.2735006,174.9728307,2013-04-30,0,0,0,0,0,NA,2013-04-01,2013,"loc"
"RCCNZ","2014-2015","Air","Cat 2",-34.924623,138.544026,2015-04-23,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2011-2012","Marine","Cat 2",-16.827,-151.325,2012-05-15,0,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2017-2018","Land","Cat 2",-43.424166,170.174001,2018-03-26,2,2,0,0,0,NA,2018-03-01,2018,"loc"
"RCCNZ","2016-2017","Air","Cat 2",-35.7668344,174.3604972,2017-03-30,0,0,0,0,0,NA,2017-03-01,2017,"loc"
"RCCNZ","2016-2017","Land","Cat 2",-42.6255028,172.0778386,2017-03-31,1,1,0,0,0,NA,2017-03-01,2017,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-20.4595,-174.7675,2014-05-02,2,0,2,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2015-2016","Marine","Cat 2",1.785095,-157.454009,2016-04-20,3,0,3,0,0,NA,2016-04-01,2016,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-38.1712097615641,163.036747224645,2011-06-02,0,0,0,0,0,NA,2011-06-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 2",-34.1708377,176.2463343,2012-05-19,2,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2012-2013","Land","Cat 2",-39.5500037,176.4955027,2013-05-04,1,1,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2014-2015","Land","Cat 2",-42.9233371,171.1211654,2015-04-25,2,2,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2010-2011","Land","Cat 2",-38.1712097615641,163.036747224645,2011-06-02,0,0,0,0,0,NA,2011-06-01,2011,"no_loc"
"RCCNZ","2013-2014","Marine","Cat 2",-20.530833,-174.855667,2014-05-03,8,0,8,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2015-2016","Marine","Cat 2",-35.044557,174.395126,2016-04-20,3,3,0,0,0,NA,2016-04-01,2016,"loc"
"RCCNZ","2017-2018","Land","Cat 2",-41.187049,174.946352,2018-03-27,0,0,0,0,0,NA,2018-03-01,2018,"loc"
"RCCNZ","2017-2018","Land","Cat 2",-43.03167,171.574995,2018-03-27,1,0,1,0,0,NA,2018-03-01,2018,"loc"
"RCCNZ","2018-2019","Air","Cat 2",-39.471667,176.865,2019-04-09,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2015-2016","Air","Cat 2",-43.318616,172.752491,2016-04-21,0,0,0,0,0,NA,2016-04-01,2016,"loc"
"RCCNZ","2014-2015","Not Determined","Cat 2",-41.186408,174.947959,2015-04-27,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2016-2017","Land","Cat 2",-45.2754999,170.6933317,2017-04-03,1,1,0,0,0,NA,2017-04-01,2017,"loc"
"RCCNZ","2018-2019","Air","Cat 2",-36.65,174.65,2019-04-10,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-37.2166664,175.8811685,2014-05-08,0,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2014-2015","Marine","Cat 2",-9.442521,159.978354,2015-04-28,2,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2016-2017","Land","Cat 2",-35.1900029,173.4650015,2017-04-04,0,0,0,0,0,NA,2017-04-01,2017,"loc"
"RCCNZ","2017-2018","Marine","Cat 2",-38.198095,144.838957,2018-03-29,0,0,0,0,0,NA,2018-03-01,2018,"loc"
"RCCNZ","2016-2017","Marine","Cat 2",7.657562,150.746085,2017-04-04,0,0,0,0,0,NA,2017-04-01,2017,"loc"
"RCCNZ","2012-2013","Air","Cat 2",-40.2610013,175.6024977,2012-12-11,1,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2014-2015","Air","Cat 2",-44.1055035,171.3048342,2014-11-16,1,0,0,0,0,NA,2014-11-01,2015,"loc"
"RCCNZ","2015-2016","Marine","Cat 2",-6.018145,76.004462,2015-10-31,0,0,0,0,0,NA,2015-10-01,2016,"loc"
"RCCNZ","2016-2017","Air","Cat 2",-43.80365,-176.415414,2016-09-17,1,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-03,42,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2010-2011","Marine","Cat 2",-38.1712097615641,163.036747224645,2010-12-04,0,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2015-2016","Land","Cat 2",-27.181471,153.054639,2015-11-02,0,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2015-2016","Marine","Cat 2",-41.1016704,174.8641677,2015-11-03,1,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2014-2015","Land","Cat 2",-175.351162,175.351162,2014-11-17,3,0,0,0,0,NA,2014-11-01,2015,"loc"
"RCCNZ","2015-2016","Air","Cat 2",-42.7161695,172.9173328,2015-11-03,2,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-38.1712097615641,163.036747224645,2010-12-05,0,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2017-2018","Marine","Cat 2",-40.952504,173.054668,2017-09-05,3,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2012-2013","Marine","Cat 2",-39.6451653,173.3161656,2012-12-14,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2015-2016","Air","Cat 2",-37.0088341,174.7851681,2015-11-03,7,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2015-2016","Not Determined","Cat 2",-41.186408,174.947959,2015-11-04,0,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2015-2016","Air","Cat 2",-45.7568374,168.8419966,2015-11-04,0,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-07,1,1,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2015-2016","Marine","Cat 2",-41.2108363,173.9583282,2015-11-04,1,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2017-2018","Marine","Cat 2",-21.087488,-175.201625,2017-09-06,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2012-2013","Marine","Cat 2",-18.974,178.425,2012-12-17,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2014-2015","Land","Cat 2",-46.1755006,170.0678283,2014-11-20,4,0,0,0,0,NA,2014-11-01,2015,"loc"
"RCCNZ","2012-2013","Air","Cat 2",-41.18677,174.9464776,2012-12-17,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2014-2015","Marine","Cat 2",-10.749447,151.796731,2014-11-20,0,0,0,0,0,NA,2014-11-01,2015,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-08,1,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2016-2017","Air","Cat 2",-36.9833303,178.9500047,2016-09-20,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2017-2018","Air","Cat 2",-44.728336,169.193337,2017-09-07,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2018-2019","Air","Cat 2",-45.374996,170.838333,2018-08-06,0,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-38.1712097615641,163.036747224645,2010-12-08,0,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2016-2017","Air","Cat 2",-41.2983298,173.2166715,2016-09-20,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2018-2019","Not Determined","Cat 2",4.343567,102.699521,2018-08-07,0,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2012-2013","Not Determined","Cat 2",-41.18677,174.9464776,2012-12-19,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2017-2018","Not Determined","Cat 2",-14.30856,-170.672078,2017-09-11,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2018-2019","Land","Cat 2",-36.811164,174.644501,2018-08-09,0,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2013-2014","Land","Cat 2",-43.7530023,170.0143317,2013-11-14,2,0,2,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-38.1712097615641,163.036747224645,2010-12-11,0,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2012-2013","Not Determined","Cat 2",-41.7849968,174.402004,2012-12-20,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2014-2015","Marine","Cat 2",-44.3914983,171.2573365,2014-11-23,0,0,0,0,0,NA,2014-11-01,2015,"loc"
"RCCNZ","2016-2017","Land","Cat 2",-42.4208373,172.2465047,2016-09-24,6,5,1,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2017-2018","Marine","Cat 2",-41.272338,174.446662,2017-09-13,1,0,0,1,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2018-2019","Air","Cat 2",-46.589387,168.745745,2018-08-10,2,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-63.33333333,-160.25,2010-12-12,42,0,0,20,5,NA,2010-12-01,2011,"loc"
"RCCNZ","2012-2013","Land","Cat 2",-43.4233363,170.6945014,2012-12-21,1,0,1,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2016-2017","Land","Cat 2",-40.9388339,172.605497,2016-09-24,2,2,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2017-2018","Marine","Cat 2",-33.845944,151.342048,2017-09-14,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-13,0,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2012-2013","Marine","Cat 2",-36.7499967,174.7499958,2012-12-22,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2016-2017","Marine","Cat 2",32.30283,-14.26471,2016-09-24,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2017-2018","Air","Cat 2",-36.826143,174.842938,2017-09-14,123,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2015-2016","Air","Cat 2",-45.9225022,170.2013322,2015-11-09,1,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",40.869167,29.176333,2014-05-09,0,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-35.21666667,-177.0333333,2011-06-05,1,1,0,0,0,NA,2011-06-01,2011,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-36.041669,174.8958368,2014-05-11,1,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2016-2017","Not Determined","Cat 2",-41.186771,174.946492,2017-04-05,0,0,0,0,0,NA,2017-04-01,2017,"loc"
"RCCNZ","2018-2019","Marine","Cat 2",-38.671167,178.028833,2019-04-11,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2011-2012","Air","Cat 2",-39.0066695,174.1719943,2012-05-29,0,0,0,0,0,NA,2012-05-01,2012,"loc"
"RCCNZ","2014-2015","Air","Cat 2",-41.291332,173.1161708,2015-04-29,0,0,0,0,0,NA,2015-04-01,2015,"loc"
"RCCNZ","2017-2018","Not Determined","Cat 2",-41.187049,174.946352,2018-03-30,0,0,0,0,0,NA,2018-03-01,2018,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-35.2166645,174.1000045,2014-05-11,2,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2013-2014","Air","Cat 2",-44.3966625,171.2541695,2014-05-11,1,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2010-2011","Land","Cat 2",-38.1712097615641,163.036747224645,2010-12-15,0,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2012-2013","Not Determined","Cat 2",-13.906667,-171.913833,2012-12-23,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-39.0223306,174.0153355,2013-11-16,0,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2014-2015","Land","Cat 2",-36.8866692,174.8248344,2014-11-26,0,0,0,0,0,NA,2014-11-01,2015,"loc"
"RCCNZ","2017-2018","Land","Cat 2",-37.211666,175.926663,2017-09-14,1,1,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-25.516667,175.3,2013-11-17,1,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2014-2015","Air","Cat 2",-28.671648,162.999871,2014-11-27,3,0,0,0,0,NA,2014-11-01,2015,"loc"
"RCCNZ","2016-2017","Air","Cat 2",-44.7216627,169.2533347,2016-09-27,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2017-2018","Land","Cat 2",-41.361665,173.140005,2017-09-16,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2018-2019","Marine","Cat 2",-16.308792,176.743586,2018-08-12,0,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-38.1712097615641,163.036747224645,2010-12-16,2,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2012-2013","Marine","Cat 2",-42.1105,148.249167,2012-12-25,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2013-2014","Not Determined","Cat 2",-41.18677,174.9464776,2013-11-17,0,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2017-2018","Land","Cat 2",25.182011,55.018964,2017-09-18,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2013-2014","Air","Cat 2",-27.558667,153.0095,2013-11-17,0,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2017-2018","Air","Cat 2",-43.480165,172.549665,2017-09-18,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2013-2014","Air","Cat 2",-37.8656645,175.3358376,2013-11-18,2,1,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2017-2018","Air","Cat 2",-39.666667,176.050004,2017-09-19,1,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2016-2017","Marine","Cat 2",16.28325,115.230858,2016-09-28,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2013-2014","Air","Cat 2",-33.948333,151.0325,2013-11-18,0,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2015-2016","Air","Cat 2",-38.2769979,177.4489982,2015-11-14,1,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2017-2018","Not Determined","Cat 2",-41.186763,174.946455,2017-09-19,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2018-2019","Marine","Cat 2",-38.667319,149.082454,2018-08-14,2,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2016-2017","Air","Cat 2",-41.536667,173.9250011,2016-09-28,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2017-2018","Air","Cat 2",-44.72283,169.244496,2017-09-19,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-41.18677,174.9464776,2013-11-18,0,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2015-2016","Marine","Cat 2",-43.025563,147.628694,2015-11-15,0,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2017-2018","Not Determined","Cat 2",-41.186763,174.946455,2017-09-19,0,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2017-2018","Marine","Cat 2",-20.224502,179.628694,2018-03-30,0,0,0,0,0,NA,2018-03-01,2018,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2011-06-10,5,0,0,0,0,NA,2011-06-01,2011,"no_loc"
"RCCNZ","2013-2014","Air","Cat 2",-41.2951711,173.2244962,2014-05-13,0,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2012-2013","Air","Cat 2",-22.314667,166.603167,2013-05-12,0,0,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2015-2016","Marine","Cat 2",-41.185829,174.946501,2016-04-25,0,0,0,0,0,NA,2016-04-01,2016,"loc"
"RCCNZ","2016-2017","Marine","Cat 2",-12.035762,-125.501997,2017-04-08,0,0,0,0,0,NA,2017-04-01,2017,"loc"
"RCCNZ","2012-2013","Air","Cat 2",-37.858503,175.3243367,2013-05-12,0,0,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2015-2016","Not Determined","Cat 2",-33.984967,151.299323,2016-04-26,0,0,0,0,0,NA,2016-04-01,2016,"loc"
"RCCNZ","2018-2019","Land","Cat 2",-39.558836,175.097831,2018-08-15,0,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-19,123,123,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2016-2017","Air","Cat 2",-34.879989,138.245866,2016-09-29,0,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-19,50,50,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2012-2013","Marine","Cat 2",-38.2448349,178.3181624,2012-12-29,0,0,0,0,0,NA,2012-12-01,2013,"loc"
"RCCNZ","2015-2016","Land","Cat 2",-32.793378,151.84328,2015-11-15,0,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2015-2016","Air","Cat 2",-38.7411686,176.0821652,2015-11-15,0,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-44.3921662,171.2545042,2013-11-19,0,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2016-2017","Air","Cat 2",-40.883341,173.837318,2016-09-30,1,0,0,0,0,NA,2016-09-01,2017,"loc"
"RCCNZ","2016-2017","Air","Cat 2",-38.0111653,177.6896706,2017-04-08,0,0,0,0,0,NA,2017-04-01,2017,"loc"
"RCCNZ","2011-2012","Land","Cat 2",-39.1654993,176.3988303,2012-06-01,1,0,1,0,0,NA,2012-06-01,2012,"loc"
"RCCNZ","2017-2018","Marine","Cat 2",-8.523939,179.189153,2017-09-22,2,0,0,0,0,NA,2017-09-01,2018,"loc"
"RCCNZ","2013-2014","Air","Cat 2",-43.4748291,171.8421727,2013-11-20,1,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2013-2014","Not Determined","Cat 2",-41.4666712,172.6166725,2013-11-21,0,0,0,0,0,NA,2013-11-01,2014,"loc"
"RCCNZ","2014-2015","Air","Cat 2",-45.9216665,170.2043276,2015-05-04,0,0,0,0,0,NA,2015-05-01,2015,"loc"
"RCCNZ","2017-2018","Land","Cat 2",-41.89667,172.745502,2018-03-31,1,0,0,0,0,NA,2018-03-01,2018,"loc"
"RCCNZ","2014-2015","Air","Cat 2",-37.0054966,174.7954966,2015-05-05,0,0,0,0,0,NA,2015-05-01,2015,"loc"
"RCCNZ","2017-2018","Not Determined","Cat 2",23.13208,-94.290413,2018-04-01,0,0,0,0,0,NA,2018-04-01,2018,"loc"
"RCCNZ","2011-2012","Marine","Cat 2",-26.399667,153.067333,2012-06-02,0,0,0,0,0,NA,2012-06-01,2012,"loc"
"RCCNZ","2013-2014","Marine","Cat 2",-36.8374968,174.7471659,2014-05-16,0,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2014-2015","Air","Cat 2",1.266818,-174.332777,2015-05-07,0,0,0,0,0,NA,2015-05-01,2015,"loc"
"RCCNZ","2015-2016","Not Determined","Cat 2",-21.122237,-175.197344,2016-04-28,0,0,0,0,0,NA,2016-04-01,2016,"loc"
"RCCNZ","2018-2019","Marine","Cat 2",1.066667,104.133333,2019-04-13,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-38.1712097615641,163.036747224645,2011-06-19,2,2,0,0,0,NA,2011-06-01,2011,"no_loc"
"RCCNZ","2011-2012","Marine","Cat 2",-39.5693298,177.6216659,2012-06-02,6,0,0,0,0,NA,2012-06-01,2012,"loc"
"RCCNZ","2012-2013","Not Determined","Cat 2",-28.0925,153.468333,2013-05-15,0,0,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2013-2014","Air","Cat 2",-40.9731681,175.6319996,2014-05-18,1,1,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2015-2016","Not Determined","Cat 2",-74.050754,27.27882,2016-04-28,0,0,0,0,0,NA,2016-04-01,2016,"loc"
"RCCNZ","2012-2013","Not Determined","Cat 2",-41.18677,174.9464776,2013-05-17,0,0,0,0,0,NA,2013-05-01,2013,"loc"
"RCCNZ","2014-2015","Air","Cat 2",-36.6539966,174.6531665,2015-05-09,0,0,0,0,0,NA,2015-05-01,2015,"loc"
"RCCNZ","2018-2019","Land","Cat 2",-44.813333,167.8255,2019-04-16,3,0,1,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2014-2015","Land","Cat 2",-39.1621626,174.5833372,2015-05-11,0,0,0,0,0,NA,2015-05-01,2015,"loc"
"RCCNZ","2016-2017","Marine","Cat 2",-33.599271,-135.10664,2016-10-01,15,0,0,0,0,NA,2016-10-01,2017,"loc"
"RCCNZ","2018-2019","Land","Cat 2",-38.709999,177.100003,2018-08-17,1,1,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2018-2019","Air","Cat 2",-44.726667,169.178333,2019-04-16,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2010-2011","Marine","Cat 2",-38.1712097615641,163.036747224645,2011-06-27,5,0,1,0,0,NA,2011-06-01,2011,"no_loc"
"RCCNZ","2013-2014","Marine","Cat 2",-37.666663,176.1666674,2014-05-19,0,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2018-2019","Air","Cat 2",-36.970359,175.353224,2019-04-16,0,0,0,0,0,NA,2019-04-01,2019,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2011-06-28,2,0,0,0,0,NA,2011-06-01,2011,"no_loc"
"RCCNZ","2013-2014","Land","Cat 2",-42.429999,172.4011636,2014-05-19,0,0,0,0,0,NA,2014-05-01,2014,"loc"
"RCCNZ","2011-2012","Marine","Cat 2",-9.385833,-171.2685,2012-06-06,0,0,0,0,0,NA,2012-06-01,2012,"loc"
"RCCNZ","2014-2015","Air","Cat 2",-36.7943352,174.6234967,2014-12-04,0,0,0,0,0,NA,2014-12-01,2015,"loc"
"RCCNZ","2016-2017","Air","Cat 2",-43.90567,171.733205,2016-10-02,1,0,0,0,0,NA,2016-10-01,2017,"loc"
"RCCNZ","2018-2019","Air","Cat 2",-41.18677,174.946505,2018-08-18,0,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2010-2011","Air","Cat 2",-38.1712097615641,163.036747224645,2010-12-22,1,1,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2014-2015","Land","Cat 2",-43.177892,-173.124162,2014-12-06,0,0,0,0,0,NA,2014-12-01,2015,"loc"
"RCCNZ","2015-2016","Air","Cat 2",-37.0339984,174.9756622,2015-11-21,2,0,0,0,0,NA,2015-11-01,2016,"loc"
"RCCNZ","2016-2017","Air","Cat 2",-37.089957,174.068339,2016-10-03,10,0,0,0,0,NA,2016-10-01,2017,"loc"
"RCCNZ","2010-2011","Not Determined","Cat 2",-38.1712097615641,163.036747224645,2010-12-22,0,0,0,0,0,NA,2010-12-01,2011,"no_loc"
"RCCNZ","2018-2019","Air","Cat 2",-38.664995,177.983336,2018-08-21,0,0,0,0,0,NA,2018-08-01,2019,"loc"
"RCCNZ","2016-2017","Land","Cat 2",-22.39896,131.227651,2016-10-04,0,0,0,0,0,NA,2016-10-01,2017,"loc"
"RCCNZ","2010-2011","Not Determined","Cat 2",-38.1712097615641,163.036747224645,2010-12-23,0,0,0,0,0,NA,2010-12-01,2011,"no_loc"
